primary_key,id_estacao,acumulado_chuva_15_min,acumulado_chuva_1_h,acumulado_chuva_4_h,acumulado_chuva_24_h,acumulado_chuva_96_h,horario,data_particao
1_2019-06-03 04:30:00,1,0.0,0.0,0.0,0.4,3.4,04:30:00,2019-06-03
1_2019-06-03 21:15:00,1,0.0,0.0,0.6,6.2,9.6,21:15:00,2019-06-03
1_2019-06-03 01:00:00,1,0.0,0.0,0.0,0.4,3.4,01:00:00,2019-06-03
1_2019-06-03 23:15:00,1,0.0,0.0,0.0,6.2,9.6,23:15:00,2019-06-03
1_2019-06-03 13:00:00,1,0.0,0.0,0.0,0.0,3.4,13:00:00,2019-06-03
1_2019-06-03 00:00:00,1,0.0,0.0,0.0,0.4,3.4,00:00:00,2019-06-03
1_2019-06-03 02:00:00,1,0.0,0.0,0.0,0.4,3.4,02:00:00,2019-06-03
1_2019-06-03 17:45:00,1,0.0,0.0,5.6,5.6,9.0,17:45:00,2019-06-03
1_2019-06-03 15:15:00,1,0.6,0.8,2.0,2.0,5.4,15:15:00,2019-06-03
1_2019-06-03 01:45:00,1,0.0,0.0,0.0,0.4,3.4,01:45:00,2019-06-03
1_2019-06-04 16:00:00,1,0.0,0.0,0.2,5.6,13.8,16:00:00,2019-06-04
1_2019-06-04 03:45:00,1,0.0,0.0,0.2,6.4,9.8,03:45:00,2019-06-04
1_2019-06-04 05:00:00,1,0.0,0.0,0.2,6.4,9.8,05:00:00,2019-06-04
1_2019-06-04 09:00:00,1,0.0,0.0,2.0,8.4,11.8,09:00:00,2019-06-04
1_2019-06-04 08:45:00,1,0.0,0.4,2.0,8.4,11.8,08:45:00,2019-06-04
1_2019-06-04 15:45:00,1,0.0,0.0,0.2,6.4,13.8,15:45:00,2019-06-04
1_2019-06-04 07:45:00,1,0.0,0.4,1.6,8.0,11.4,07:45:00,2019-06-04
1_2019-06-04 11:45:00,1,0.0,0.0,2.2,10.2,13.6,11:45:00,2019-06-04
1_2019-06-04 09:15:00,1,0.2,0.2,2.2,8.6,12.0,09:15:00,2019-06-04
1_2019-06-04 10:00:00,1,0.0,1.8,3.0,10.2,13.6,10:00:00,2019-06-04
1_2019-06-04 13:15:00,1,0.0,0.2,1.8,10.4,13.8,13:15:00,2019-06-04
1_2019-06-04 17:45:00,1,0.0,0.0,0.0,4.8,13.8,17:45:00,2019-06-04
1_2019-06-04 20:00:00,1,0.0,0.0,0.0,4.2,13.8,20:00:00,2019-06-04
1_2019-06-04 00:30:00,1,0.0,0.0,0.0,6.2,9.6,00:30:00,2019-06-04
1_2019-06-04 18:00:00,1,0.0,0.0,0.0,4.4,13.8,18:00:00,2019-06-04
1_2019-06-04 15:00:00,1,0.0,0.0,0.2,9.0,13.8,15:00:00,2019-06-04
1_2019-06-04 07:15:00,1,0.0,0.0,1.2,7.6,11.0,07:15:00,2019-06-04
1_2019-06-04 16:15:00,1,0.0,0.0,0.2,5.0,13.8,16:15:00,2019-06-04
1_2019-06-04 19:30:00,1,0.0,0.0,0.0,4.2,13.8,19:30:00,2019-06-04
1_2019-06-04 17:15:00,1,0.0,0.0,0.0,4.8,13.8,17:15:00,2019-06-04
1_2019-06-04 02:15:00,1,0.0,0.2,0.2,6.4,9.8,02:15:00,2019-06-04
1_2019-06-04 15:15:00,1,0.0,0.0,0.2,8.4,13.8,15:15:00,2019-06-04
1_2019-06-04 11:00:00,1,0.0,0.0,2.6,10.2,13.6,11:00:00,2019-06-04
1_2019-06-04 09:30:00,1,1.6,1.8,3.8,10.2,13.6,09:30:00,2019-06-04
1_2019-06-04 01:45:00,1,0.0,0.0,0.0,6.2,9.6,01:45:00,2019-06-04
1_2019-06-04 17:00:00,1,0.0,0.0,0.0,4.8,13.8,17:00:00,2019-06-04
1_2019-06-04 06:30:00,1,0.0,1.2,1.2,7.6,11.0,06:30:00,2019-06-04
1_2019-06-04 10:30:00,1,0.0,0.0,2.6,10.2,13.6,10:30:00,2019-06-04
1_2019-06-04 01:00:00,1,0.0,0.0,0.0,6.2,9.6,01:00:00,2019-06-04
1_2019-06-04 18:15:00,1,0.0,0.0,0.0,4.4,13.8,18:15:00,2019-06-04
1_2019-06-04 19:00:00,1,0.0,0.0,0.0,4.2,13.8,19:00:00,2019-06-04
1_2019-06-04 00:45:00,1,0.0,0.0,0.0,6.2,9.6,00:45:00,2019-06-04
1_2019-06-04 23:15:00,1,0.0,0.4,1.6,5.8,15.4,23:15:00,2019-06-04
1_2019-06-04 16:30:00,1,0.0,0.0,0.2,4.8,13.8,16:30:00,2019-06-04
1_2019-06-04 22:00:00,1,0.0,0.0,1.2,5.4,15.0,22:00:00,2019-06-04
1_2019-06-04 04:30:00,1,0.0,0.0,0.2,6.4,9.8,04:30:00,2019-06-04
1_2019-06-04 01:30:00,1,0.0,0.0,0.0,6.2,9.6,01:30:00,2019-06-04
1_2019-06-04 12:45:00,1,0.2,0.2,2.0,10.4,13.8,12:45:00,2019-06-04
1_2019-06-04 02:30:00,1,0.0,0.2,0.2,6.4,9.8,02:30:00,2019-06-04
1_2019-06-04 14:00:00,1,0.0,0.0,0.2,9.4,13.8,14:00:00,2019-06-04
1_2019-06-04 04:45:00,1,0.0,0.0,0.2,6.4,9.8,04:45:00,2019-06-04
1_2019-06-04 22:15:00,1,0.0,0.0,1.2,5.4,15.0,22:15:00,2019-06-04
1_2019-06-04 20:30:00,1,0.4,0.4,0.4,4.6,14.2,20:30:00,2019-06-04
1_2019-06-04 10:45:00,1,0.0,0.0,2.6,10.2,13.6,10:45:00,2019-06-04
1_2019-06-04 08:15:00,1,0.0,0.8,2.0,8.4,11.8,08:15:00,2019-06-04
1_2019-06-04 12:00:00,1,0.0,0.0,1.8,10.2,13.6,12:00:00,2019-06-04
1_2019-06-04 00:15:00,1,0.0,0.0,0.0,6.2,9.6,00:15:00,2019-06-04
1_2019-06-04 07:00:00,1,0.0,0.4,1.2,7.6,11.0,07:00:00,2019-06-04
1_2019-06-04 06:00:00,1,0.8,0.8,0.8,7.2,10.6,06:00:00,2019-06-04
1_2019-06-04 07:30:00,1,0.4,0.4,1.6,8.0,11.4,07:30:00,2019-06-04
1_2019-06-04 08:00:00,1,0.4,0.8,2.0,8.4,11.8,08:00:00,2019-06-04
1_2019-06-04 10:15:00,1,0.0,1.6,2.6,10.2,13.6,10:15:00,2019-06-04
1_2019-06-04 02:00:00,1,0.2,0.2,0.2,6.4,9.8,02:00:00,2019-06-04
1_2019-06-04 13:00:00,1,0.0,0.2,2.0,10.4,13.8,13:00:00,2019-06-04
1_2019-06-04 05:30:00,1,0.0,0.0,0.2,6.4,9.8,05:30:00,2019-06-04
1_2019-06-04 22:45:00,1,0.2,0.2,1.4,5.6,15.2,22:45:00,2019-06-04
1_2019-06-04 19:15:00,1,0.0,0.0,0.0,4.2,13.8,19:15:00,2019-06-04
1_2019-06-04 16:45:00,1,0.0,0.0,0.0,4.8,13.8,16:45:00,2019-06-04
1_2019-06-04 21:45:00,1,0.0,0.2,1.2,5.4,15.0,21:45:00,2019-06-04
1_2019-06-04 06:15:00,1,0.4,1.2,1.2,7.6,11.0,06:15:00,2019-06-04
1_2019-06-04 00:00:00,1,0.0,0.0,0.0,6.2,9.6,00:00:00,2019-06-04
1_2019-06-04 04:15:00,1,0.0,0.0,0.2,6.4,9.8,04:15:00,2019-06-04
1_2019-06-04 23:30:00,1,0.0,0.4,1.6,5.8,15.4,23:30:00,2019-06-04
1_2019-06-04 03:30:00,1,0.0,0.0,0.2,6.4,9.8,03:30:00,2019-06-04
1_2019-06-04 04:00:00,1,0.0,0.0,0.2,6.4,9.8,04:00:00,2019-06-04
1_2019-06-04 22:30:00,1,0.0,0.0,1.2,5.4,15.0,22:30:00,2019-06-04
1_2019-06-04 23:45:00,1,0.0,0.2,1.6,5.8,15.4,23:45:00,2019-06-04
1_2019-06-04 01:15:00,1,0.0,0.0,0.0,6.2,9.6,01:15:00,2019-06-04
1_2019-06-04 13:30:00,1,0.0,0.2,0.2,10.4,13.8,13:30:00,2019-06-04
1_2019-06-04 14:30:00,1,0.0,0.0,0.2,9.2,13.8,14:30:00,2019-06-04
1_2019-06-04 13:45:00,1,0.0,0.0,0.2,10.4,13.8,13:45:00,2019-06-04
1_2019-06-04 14:45:00,1,0.0,0.0,0.2,9.2,13.8,14:45:00,2019-06-04
1_2019-06-04 09:45:00,1,0.0,1.8,3.8,10.2,13.6,09:45:00,2019-06-04
1_2019-06-04 23:00:00,1,0.2,0.4,1.6,5.8,15.4,23:00:00,2019-06-04
1_2019-06-04 21:30:00,1,0.0,0.8,1.2,5.4,15.0,21:30:00,2019-06-04
1_2019-06-04 18:45:00,1,0.0,0.0,0.0,4.2,13.8,18:45:00,2019-06-04
1_2019-06-04 08:30:00,1,0.0,0.4,2.0,8.4,11.8,08:30:00,2019-06-04
1_2019-06-04 03:00:00,1,0.0,0.0,0.2,6.4,9.8,03:00:00,2019-06-04
1_2019-06-04 15:30:00,1,0.0,0.0,0.2,7.4,13.8,15:30:00,2019-06-04
1_2019-06-04 14:15:00,1,0.0,0.0,0.2,9.2,13.8,14:15:00,2019-06-04
1_2019-06-04 18:30:00,1,0.0,0.0,0.0,4.4,13.8,18:30:00,2019-06-04
1_2019-06-04 12:15:00,1,0.0,0.0,1.8,10.2,13.6,12:15:00,2019-06-04
1_2019-06-04 05:45:00,1,0.0,0.0,0.2,6.4,9.8,05:45:00,2019-06-04
1_2019-06-04 03:15:00,1,0.0,0.0,0.2,6.4,9.8,03:15:00,2019-06-04
1_2019-06-04 11:15:00,1,0.0,0.0,2.6,10.2,13.6,11:15:00,2019-06-04
1_2019-06-04 12:30:00,1,0.0,0.0,1.8,10.2,13.6,12:30:00,2019-06-04
1_2019-06-04 21:15:00,1,0.0,1.2,1.2,5.4,15.0,21:15:00,2019-06-04
1_2019-06-04 11:30:00,1,0.0,0.0,2.2,10.2,13.6,11:30:00,2019-06-04
1_2019-06-04 21:00:00,1,0.2,1.2,1.2,5.4,15.0,21:00:00,2019-06-04
1_2019-06-04 20:15:00,1,0.0,0.0,0.0,4.2,13.8,20:15:00,2019-06-04
1_2019-06-04 20:45:00,1,0.6,1.0,1.0,5.2,14.8,20:45:00,2019-06-04
1_2019-06-04 17:30:00,1,0.0,0.0,0.0,4.8,13.8,17:30:00,2019-06-04
1_2019-06-04 19:45:00,1,0.0,0.0,0.0,4.2,13.8,19:45:00,2019-06-04
1_2019-06-04 05:15:00,1,0.0,0.0,0.2,6.4,9.8,05:15:00,2019-06-04
1_2019-06-04 02:45:00,1,0.0,0.2,0.2,6.4,9.8,02:45:00,2019-06-04
1_2019-06-04 06:45:00,1,0.0,1.2,1.2,7.6,11.0,06:45:00,2019-06-04
1_2019-06-05 04:15:00,1,0.0,0.6,3.0,8.6,18.4,04:15:00,2019-06-05
1_2019-06-05 07:00:00,1,0.0,0.0,0.8,7.6,18.6,07:00:00,2019-06-05
1_2019-06-05 22:00:00,1,0.4,2.2,2.8,8.0,20.0,22:00:00,2019-06-05
1_2019-06-05 02:15:00,1,2.4,2.4,2.8,8.0,17.8,02:15:00,2019-06-05
1_2019-06-05 04:30:00,1,0.0,0.4,3.0,8.6,18.4,04:30:00,2019-06-05
1_2019-06-05 05:00:00,1,0.0,0.0,3.0,8.6,18.4,05:00:00,2019-06-05
1_2019-06-05 08:45:00,1,0.0,0.2,0.6,7.2,19.0,08:45:00,2019-06-05
1_2019-06-05 00:45:00,1,0.0,0.0,0.6,5.8,15.4,00:45:00,2019-06-05
1_2019-06-05 12:45:00,1,0.0,0.0,0.0,5.2,19.0,12:45:00,2019-06-05
1_2019-06-05 21:00:00,1,0.0,0.0,1.8,5.8,18.0,21:00:00,2019-06-05
1_2019-06-05 00:30:00,1,0.0,0.0,1.2,5.8,15.4,00:30:00,2019-06-05
1_2019-06-05 03:00:00,1,0.0,2.4,2.4,8.0,17.8,03:00:00,2019-06-05
1_2019-06-05 07:30:00,1,0.0,0.2,0.8,7.4,18.8,07:30:00,2019-06-05
1_2019-06-05 01:15:00,1,0.0,0.0,0.4,5.8,15.4,01:15:00,2019-06-05
1_2019-06-05 09:00:00,1,0.0,0.0,0.6,7.2,19.0,09:00:00,2019-06-05
1_2019-06-05 16:00:00,1,0.0,0.0,0.0,5.2,19.0,16:00:00,2019-06-05
1_2019-06-05 09:30:00,1,0.0,0.0,0.4,5.4,19.0,09:30:00,2019-06-05
1_2019-06-05 04:00:00,1,0.0,0.6,3.0,8.6,18.4,04:00:00,2019-06-05
1_2019-06-05 17:15:00,1,0.0,0.0,0.0,5.2,19.0,17:15:00,2019-06-05
1_2019-06-05 20:45:00,1,0.0,0.0,1.8,6.0,18.2,20:45:00,2019-06-05
1_2019-06-05 15:15:00,1,0.0,0.0,0.0,5.2,19.0,15:15:00,2019-06-05
1_2019-06-05 06:45:00,1,0.0,0.0,0.8,7.6,18.6,06:45:00,2019-06-05
1_2019-06-05 14:15:00,1,0.0,0.0,0.0,5.2,19.0,14:15:00,2019-06-05
1_2019-06-05 03:45:00,1,0.4,0.6,3.0,8.6,18.4,03:45:00,2019-06-05
1_2019-06-05 02:45:00,1,0.0,2.4,2.6,8.0,17.8,02:45:00,2019-06-05
1_2019-06-05 06:15:00,1,0.0,0.2,0.8,7.6,18.6,06:15:00,2019-06-05
1_2019-06-05 06:00:00,1,0.0,0.2,3.2,8.0,18.6,06:00:00,2019-06-05
1_2019-06-05 18:45:00,1,0.0,1.2,1.8,7.0,20.8,18:45:00,2019-06-05
1_2019-06-05 14:00:00,1,0.0,0.0,0.0,5.2,19.0,14:00:00,2019-06-05
1_2019-06-05 21:15:00,1,0.0,0.0,1.8,5.8,17.8,21:15:00,2019-06-05
1_2019-06-05 15:45:00,1,0.0,0.0,0.0,5.2,19.0,15:45:00,2019-06-05
1_2019-06-05 22:45:00,1,0.0,1.0,2.8,8.4,20.6,22:45:00,2019-06-05
1_2019-06-05 11:30:00,1,0.0,0.0,0.2,5.4,19.0,11:30:00,2019-06-05
1_2019-06-05 18:00:00,1,0.6,1.2,1.2,6.4,20.2,18:00:00,2019-06-05
1_2019-06-05 22:15:00,1,0.4,2.6,2.6,8.4,20.4,22:15:00,2019-06-05
1_2019-06-05 17:45:00,1,0.6,0.6,0.6,5.8,19.6,17:45:00,2019-06-05
1_2019-06-05 18:15:00,1,0.6,1.8,1.8,7.0,20.8,18:15:00,2019-06-05
1_2019-06-05 15:00:00,1,0.0,0.0,0.0,5.2,19.0,15:00:00,2019-06-05
1_2019-06-05 19:30:00,1,0.0,0.0,1.8,7.0,20.8,19:30:00,2019-06-05
1_2019-06-05 10:30:00,1,0.0,0.0,0.4,5.4,19.0,10:30:00,2019-06-05
1_2019-06-05 19:15:00,1,0.0,0.0,1.8,7.0,20.8,19:15:00,2019-06-05
1_2019-06-05 15:30:00,1,0.0,0.0,0.0,5.2,19.0,15:30:00,2019-06-05
1_2019-06-05 03:30:00,1,0.2,0.2,2.6,8.2,18.0,03:30:00,2019-06-05
1_2019-06-05 14:45:00,1,0.0,0.0,0.0,5.2,19.0,14:45:00,2019-06-05
1_2019-06-05 16:15:00,1,0.0,0.0,0.0,5.2,19.0,16:15:00,2019-06-05
1_2019-06-05 00:00:00,1,0.0,0.0,1.6,5.8,15.4,00:00:00,2019-06-05
1_2019-06-05 13:45:00,1,0.0,0.0,0.0,5.2,19.0,13:45:00,2019-06-05
1_2019-06-05 07:45:00,1,0.0,0.2,0.4,7.4,18.8,07:45:00,2019-06-05
1_2019-06-05 23:45:00,1,0.0,0.0,2.8,8.2,20.6,23:45:00,2019-06-05
1_2019-06-05 17:00:00,1,0.0,0.0,0.0,5.2,19.0,17:00:00,2019-06-05
1_2019-06-05 10:45:00,1,0.0,0.0,0.4,5.4,19.0,10:45:00,2019-06-05
1_2019-06-05 11:15:00,1,0.0,0.0,0.2,5.4,19.0,11:15:00,2019-06-05
1_2019-06-05 16:45:00,1,0.0,0.0,0.0,5.2,19.0,16:45:00,2019-06-05
1_2019-06-05 11:00:00,1,0.0,0.0,0.4,5.4,19.0,11:00:00,2019-06-05
1_2019-06-05 05:15:00,1,0.0,0.0,3.0,8.6,18.4,05:15:00,2019-06-05
1_2019-06-05 08:00:00,1,0.2,0.4,0.6,7.2,19.0,08:00:00,2019-06-05
1_2019-06-05 08:15:00,1,0.0,0.2,0.6,7.2,19.0,08:15:00,2019-06-05
1_2019-06-05 00:15:00,1,0.0,0.0,1.6,5.8,15.4,00:15:00,2019-06-05
1_2019-06-05 13:00:00,1,0.0,0.0,0.0,5.2,19.0,13:00:00,2019-06-05
1_2019-06-05 20:30:00,1,0.0,0.0,1.8,6.6,18.8,20:30:00,2019-06-05
1_2019-06-05 12:15:00,1,0.0,0.0,0.0,5.4,19.0,12:15:00,2019-06-05
1_2019-06-05 01:30:00,1,0.0,0.0,0.4,5.8,15.4,01:30:00,2019-06-05
1_2019-06-05 04:45:00,1,0.0,0.0,3.0,8.6,18.4,04:45:00,2019-06-05
1_2019-06-05 12:30:00,1,0.0,0.0,0.0,5.4,19.0,12:30:00,2019-06-05
1_2019-06-05 02:00:00,1,0.0,0.0,0.4,5.6,15.4,02:00:00,2019-06-05
1_2019-06-05 19:00:00,1,0.0,0.6,1.8,7.0,20.8,19:00:00,2019-06-05
1_2019-06-05 02:30:00,1,0.0,2.4,2.8,8.0,17.8,02:30:00,2019-06-05
1_2019-06-05 06:30:00,1,0.0,0.0,0.8,7.6,18.6,06:30:00,2019-06-05
1_2019-06-05 23:00:00,1,0.0,0.6,2.8,8.2,20.6,23:00:00,2019-06-05
1_2019-06-05 11:45:00,1,0.0,0.0,0.2,5.4,19.0,11:45:00,2019-06-05
1_2019-06-05 13:15:00,1,0.0,0.0,0.0,5.2,19.0,13:15:00,2019-06-05
1_2019-06-05 01:00:00,1,0.0,0.0,0.4,5.8,15.4,01:00:00,2019-06-05
1_2019-06-05 20:00:00,1,0.0,0.0,1.8,7.0,20.6,20:00:00,2019-06-05
1_2019-06-05 10:00:00,1,0.0,0.0,0.4,5.4,19.0,10:00:00,2019-06-05
1_2019-06-05 13:30:00,1,0.0,0.0,0.0,5.2,19.0,13:30:00,2019-06-05
1_2019-06-05 12:00:00,1,0.0,0.0,0.0,5.4,19.0,12:00:00,2019-06-05
1_2019-06-05 21:30:00,1,0.4,0.4,2.2,6.2,18.2,21:30:00,2019-06-05
1_2019-06-05 16:30:00,1,0.0,0.0,0.0,5.2,19.0,16:30:00,2019-06-05
1_2019-06-05 19:45:00,1,0.0,0.0,1.8,7.0,20.8,19:45:00,2019-06-05
1_2019-06-05 23:30:00,1,0.0,0.0,2.8,8.2,20.6,23:30:00,2019-06-05
1_2019-06-05 09:15:00,1,0.0,0.0,0.6,7.0,19.0,09:15:00,2019-06-05
1_2019-06-05 14:30:00,1,0.0,0.0,0.0,5.2,19.0,14:30:00,2019-06-05
1_2019-06-05 21:45:00,1,1.4,1.8,3.0,7.6,19.6,21:45:00,2019-06-05
1_2019-06-05 23:15:00,1,0.0,0.2,2.8,8.2,20.6,23:15:00,2019-06-05
1_2019-06-05 20:15:00,1,0.0,0.0,1.8,7.0,19.4,20:15:00,2019-06-05
1_2019-06-05 05:30:00,1,0.2,0.2,3.2,8.8,18.6,05:30:00,2019-06-05
1_2019-06-05 09:45:00,1,0.0,0.0,0.4,5.4,19.0,09:45:00,2019-06-05
1_2019-06-05 03:15:00,1,0.0,0.0,2.4,8.0,17.8,03:15:00,2019-06-05
1_2019-06-05 05:45:00,1,0.0,0.2,3.2,8.8,18.6,05:45:00,2019-06-05
1_2019-06-05 18:30:00,1,0.0,1.8,1.8,7.0,20.8,18:30:00,2019-06-05
1_2019-06-05 01:45:00,1,0.0,0.0,0.4,5.8,15.4,01:45:00,2019-06-05
1_2019-06-05 17:30:00,1,0.0,0.0,0.0,5.2,19.0,17:30:00,2019-06-05
1_2019-06-05 07:15:00,1,0.2,0.2,1.0,7.8,18.8,07:15:00,2019-06-05
1_2019-06-05 22:30:00,1,0.2,2.4,2.8,8.6,20.6,22:30:00,2019-06-05
1_2019-06-05 08:30:00,1,0.0,0.2,0.6,7.2,19.0,08:30:00,2019-06-05
1_2019-06-05 10:15:00,1,0.0,0.0,0.4,5.4,19.0,10:15:00,2019-06-05
1_2019-06-06 16:45:00,1,0.0,0.0,0.0,4.6,20.2,16:45:00,2019-06-06
1_2019-06-06 01:30:00,1,0.0,0.0,2.4,8.2,20.6,01:30:00,2019-06-06
1_2019-06-06 12:45:00,1,0.0,0.0,0.0,4.6,20.2,12:45:00,2019-06-06
1_2019-06-06 20:30:00,1,0.0,0.0,0.0,2.8,20.2,20:30:00,2019-06-06
1_2019-06-06 22:45:00,1,0.0,0.0,0.0,0.0,20.2,22:45:00,2019-06-06
1_2019-06-06 08:00:00,1,0.0,0.0,0.0,4.6,20.6,08:00:00,2019-06-06
1_2019-06-06 16:30:00,1,0.0,0.0,0.0,4.6,20.2,16:30:00,2019-06-06
1_2019-06-06 15:30:00,1,0.0,0.0,0.0,4.6,20.2,15:30:00,2019-06-06
1_2019-06-06 23:45:00,1,0.0,0.0,0.0,0.0,20.2,23:45:00,2019-06-06
1_2019-06-06 00:45:00,1,0.0,0.0,2.8,8.2,20.6,00:45:00,2019-06-06
1_2019-06-06 08:15:00,1,0.0,0.0,0.0,4.6,20.6,08:15:00,2019-06-06
1_2019-06-06 10:30:00,1,0.0,0.0,0.0,4.6,20.4,10:30:00,2019-06-06
1_2019-06-06 00:00:00,1,0.0,0.0,2.8,8.2,20.6,00:00:00,2019-06-06
1_2019-06-06 09:00:00,1,0.0,0.0,0.0,4.6,20.6,09:00:00,2019-06-06
1_2019-06-06 01:45:00,1,0.0,0.0,1.0,8.2,20.6,01:45:00,2019-06-06
1_2019-06-06 21:45:00,1,0.0,0.0,0.0,1.0,20.2,21:45:00,2019-06-06
1_2019-06-06 08:45:00,1,0.0,0.0,0.0,4.6,20.6,08:45:00,2019-06-06
1_2019-06-06 05:30:00,1,0.0,0.0,0.0,5.0,20.6,05:30:00,2019-06-06
1_2019-06-06 17:30:00,1,0.0,0.0,0.0,4.6,20.2,17:30:00,2019-06-06
1_2019-06-06 16:00:00,1,0.0,0.0,0.0,4.6,20.2,16:00:00,2019-06-06
1_2019-06-06 02:30:00,1,0.0,0.0,0.0,5.8,20.6,02:30:00,2019-06-06
1_2019-06-06 20:15:00,1,0.0,0.0,0.0,2.8,20.2,20:15:00,2019-06-06
1_2019-06-06 02:45:00,1,0.0,0.0,0.0,5.8,20.6,02:45:00,2019-06-06
1_2019-06-06 21:15:00,1,0.0,0.0,0.0,2.8,20.2,21:15:00,2019-06-06
1_2019-06-06 12:15:00,1,0.0,0.0,0.0,4.6,20.2,12:15:00,2019-06-06
1_2019-06-06 14:00:00,1,0.0,0.0,0.0,4.6,20.2,14:00:00,2019-06-06
1_2019-06-06 12:00:00,1,0.0,0.0,0.0,4.6,20.2,12:00:00,2019-06-06
1_2019-06-06 09:15:00,1,0.0,0.0,0.0,4.6,20.6,09:15:00,2019-06-06
1_2019-06-06 00:15:00,1,0.0,0.0,2.8,8.2,20.6,00:15:00,2019-06-06
1_2019-06-06 03:15:00,1,0.0,0.0,0.0,5.8,20.6,03:15:00,2019-06-06
1_2019-06-06 03:30:00,1,0.0,0.0,0.0,5.6,20.6,03:30:00,2019-06-06
1_2019-06-06 22:15:00,1,0.0,0.0,0.0,0.2,20.2,22:15:00,2019-06-06
1_2019-06-06 15:00:00,1,0.0,0.0,0.0,4.6,20.2,15:00:00,2019-06-06
1_2019-06-06 07:15:00,1,0.0,0.0,0.0,4.8,20.6,07:15:00,2019-06-06
1_2019-06-06 22:30:00,1,0.0,0.0,0.0,0.0,20.2,22:30:00,2019-06-06
1_2019-06-06 11:15:00,1,0.0,0.0,0.0,4.6,20.2,11:15:00,2019-06-06
1_2019-06-06 06:00:00,1,0.0,0.0,0.0,5.0,20.6,06:00:00,2019-06-06
1_2019-06-06 19:15:00,1,0.0,0.0,0.0,2.8,20.2,19:15:00,2019-06-06
1_2019-06-06 02:15:00,1,0.0,0.0,0.2,5.8,20.6,02:15:00,2019-06-06
1_2019-06-06 08:30:00,1,0.0,0.0,0.0,4.6,20.6,08:30:00,2019-06-06
1_2019-06-06 06:45:00,1,0.0,0.0,0.0,5.0,20.6,06:45:00,2019-06-06
1_2019-06-06 16:15:00,1,0.0,0.0,0.0,4.6,20.2,16:15:00,2019-06-06
1_2019-06-06 14:15:00,1,0.0,0.0,0.0,4.6,20.2,14:15:00,2019-06-06
1_2019-06-06 13:15:00,1,0.0,0.0,0.0,4.6,20.2,13:15:00,2019-06-06
1_2019-06-06 03:45:00,1,0.0,0.0,0.0,5.2,20.6,03:45:00,2019-06-06
1_2019-06-06 10:15:00,1,0.0,0.0,0.0,4.6,20.4,10:15:00,2019-06-06
1_2019-06-06 04:30:00,1,0.0,0.0,0.0,5.2,20.6,04:30:00,2019-06-06
1_2019-06-06 18:00:00,1,0.0,0.0,0.0,3.4,20.2,18:00:00,2019-06-06
1_2019-06-06 17:45:00,1,0.0,0.0,0.0,4.0,20.2,17:45:00,2019-06-06
1_2019-06-06 18:15:00,1,0.0,0.0,0.0,2.8,20.2,18:15:00,2019-06-06
1_2019-06-06 06:15:00,1,0.0,0.0,0.0,5.0,20.6,06:15:00,2019-06-06
1_2019-06-06 00:30:00,1,0.0,0.0,2.8,8.2,20.6,00:30:00,2019-06-06
1_2019-06-06 01:00:00,1,0.0,0.0,2.8,8.2,20.6,01:00:00,2019-06-06
1_2019-06-06 05:15:00,1,0.0,0.0,0.0,5.2,20.6,05:15:00,2019-06-06
1_2019-06-06 23:30:00,1,0.0,0.0,0.0,0.0,20.2,23:30:00,2019-06-06
1_2019-06-06 19:30:00,1,0.0,0.0,0.0,2.8,20.2,19:30:00,2019-06-06
1_2019-06-06 04:45:00,1,0.0,0.0,0.0,5.2,20.6,04:45:00,2019-06-06
1_2019-06-06 17:15:00,1,0.0,0.0,0.0,4.6,20.2,17:15:00,2019-06-06
1_2019-06-06 18:45:00,1,0.0,0.0,0.0,2.8,20.2,18:45:00,2019-06-06
1_2019-06-06 07:45:00,1,0.0,0.0,0.0,4.8,20.6,07:45:00,2019-06-06
1_2019-06-06 18:30:00,1,0.0,0.0,0.0,2.8,20.2,18:30:00,2019-06-06
1_2019-06-06 13:45:00,1,0.0,0.0,0.0,4.6,20.2,13:45:00,2019-06-06
1_2019-06-06 09:45:00,1,0.0,0.0,0.0,4.6,20.6,09:45:00,2019-06-06
1_2019-06-06 21:30:00,1,0.0,0.0,0.0,2.4,20.2,21:30:00,2019-06-06
1_2019-06-06 23:15:00,1,0.0,0.0,0.0,0.0,20.2,23:15:00,2019-06-06
1_2019-06-06 03:00:00,1,0.0,0.0,0.0,5.8,20.6,03:00:00,2019-06-06
1_2019-06-06 21:00:00,1,0.0,0.0,0.0,2.8,20.2,21:00:00,2019-06-06
1_2019-06-06 19:45:00,1,0.0,0.0,0.0,2.8,20.2,19:45:00,2019-06-06
1_2019-06-06 13:30:00,1,0.0,0.0,0.0,4.6,20.2,13:30:00,2019-06-06
1_2019-06-06 05:45:00,1,0.0,0.0,0.0,5.0,20.6,05:45:00,2019-06-06
1_2019-06-06 17:00:00,1,0.0,0.0,0.0,4.6,20.2,17:00:00,2019-06-06
1_2019-06-06 14:45:00,1,0.0,0.0,0.0,4.6,20.2,14:45:00,2019-06-06
1_2019-06-06 09:30:00,1,0.0,0.0,0.0,4.6,20.6,09:30:00,2019-06-06
1_2019-06-06 01:15:00,1,0.0,0.0,2.8,8.2,20.6,01:15:00,2019-06-06
1_2019-06-06 10:45:00,1,0.0,0.0,0.0,4.6,20.4,10:45:00,2019-06-06
1_2019-06-06 14:30:00,1,0.0,0.0,0.0,4.6,20.2,14:30:00,2019-06-06
