id,geometry
88a8a02ab1fffff,"POLYGON((-43.6681567675039 -22.9053216786929, -43.663986337199 -22.902332420429, -43.6648954921181 -22.8976540513262, -43.6699750027893 -22.8959649788048, -43.6741453951947 -22.8989543056331, -43.67323631484 -22.9036326364069, -43.6681567675039 -22.9053216786929))"
88a8a07437fffff,"POLYGON((-43.4515100145219 -22.9684265651943, -43.447339373607 -22.9654336654054, -43.4482503961402 -22.9607594736045, -43.4533319861104 -22.9590782177887, -43.4575025924246 -22.9620711857793, -43.4565916433811 -22.9667453413723, -43.4515100145219 -22.9684265651943))"
88a8a06569fffff,"POLYGON((-43.3688775082659 -22.8557471529011, -43.364707717637 -22.8527478879143, -43.3656192492598 -22.8480679402676, -43.3707004984769 -22.8463872929751, -43.3748702557793 -22.8493866257697, -43.3739587972029 -22.8540665380374, -43.3688775082659 -22.8557471529011))"
88a8a06e03fffff,"POLYGON((-43.3280925585687 -22.8210632439431, -43.3239230559413 -22.818061611282, -43.3248348675584 -22.8133799590738, -43.3299161089823 -22.8116999744861, -43.3340855789096 -22.8147016747991, -43.3331738401248 -22.8193832920364, -43.3280925585687 -22.8210632439431))"
88a8a06339fffff,"POLYGON((-43.2637203215131 -22.9561028047497, -43.259550034222 -22.9531043243859, -43.2604625588792 -22.9484301955714, -43.2655452983024 -22.946754581475, -43.2697155538635 -22.9497531296096, -43.2688031017433 -22.9544272240584, -43.2637203215131 -22.9561028047497))"
88a8a0218bfffff,"POLYGON((-43.7426918383508 -22.9374002427467, -43.7385211536673 -22.934414219353, -43.7394297374196 -22.9297373253533, -43.7445089309217 -22.9280464937989, -43.7486795765654 -22.9310325859848, -43.7477710677584 -22.9357094409215, -43.7426918383508 -22.9374002427467))"
88a8a078e3fffff,"POLYGON((-43.1809589509481 -22.965868919042, -43.1767887474731 -22.9628685424832, -43.1777019499677 -22.9581952783735, -43.18278528383 -22.9565224243685, -43.1869554568395 -22.9595228685392, -43.1860423264641 -22.9641960990915, -43.1809589509481 -22.965868919042))"
88a8a02b41fffff,"POLYGON((-43.5625351199655 -22.9841256129515, -43.5583642560609 -22.9811363379412, -43.5592743936202 -22.9764625866288, -43.5643553210432 -22.9747781476127, -43.5685261486505 -22.9777674910985, -43.5676160851437 -22.9824412051134, -43.5625351199655 -22.9841256129515))"
88a8a02f29fffff,"POLYGON((-43.6921103463609 -22.8798482446966, -43.6879400681975 -22.8768587121665, -43.6888489885821 -22.8721788923521, -43.6939281124633 -22.8704886436196, -43.6980983523651 -22.87347824472, -43.697189506659 -22.8781580259712, -43.6921103463609 -22.8798482446966))"
88a8a07495fffff,"POLYGON((-43.50922624034 -22.9405720334796, -43.5050557167715 -22.9375796974692, -43.5059662283184 -22.9329037891267, -43.5110471896715 -22.9312202535536, -43.5152176777612 -22.9342126578406, -43.5143072399884 -22.9388885294126, -43.50922624034 -22.9405720334796))"
88a8a029abfffff,"POLYGON((-43.5686032343828 -22.8552358215123, -43.5644332129323 -22.8522419951245, -43.5653431156354 -22.847561281845, -43.5704229657478 -22.8458744322869, -43.5745929508231 -22.8488683269218, -43.573683122173 -22.8535490028562, -43.5686032343828 -22.8552358215123))"
88a8a070a7fffff,"POLYGON((-43.3235415635604 -23.0150671267563, -43.3193707915918 -23.0120724288385, -43.3202829190852 -23.0074012507128, -43.325365745705 -23.0057248054554, -43.3295364850231 -23.0087195713828, -43.3286244303835 -23.0133907145464, -43.3235415635604 -23.0150671267563))"
88a8a02b53fffff,"POLYGON((-43.5897591991286 -22.9663531456843, -43.5855884276449 -22.9633639677447, -43.5864983161174 -22.9586891598021, -43.5915789019 -22.9570035673507, -43.5957496366729 -22.9599928137934, -43.5948398223856 -22.9646675841729, -43.5897591991286 -22.9663531456843))"
88a8a06201fffff,"POLYGON((-43.3257553880248 -22.9793687976092, -43.3215848477863 -22.9763728568131, -43.322496905979 -22.9716997387576, -43.3275794315652 -22.9700225964643, -43.3317499391231 -22.9730186052086, -43.3308379537871 -22.9776916882865, -43.3257553880248 -22.9793687976092))"
88a8a06a0dfffff,"POLYGON((-43.1674143659461 -22.9134668923462, -43.1632445331486 -22.9104642469699, -43.1641577684029 -22.9057882099028, -43.169240764428 -22.9041148516128, -43.1734105669721 -22.9071175644731, -43.1724974037562 -22.9117935681279, -43.1674143659461 -22.9134668923462))"
88a8a02f69fffff,"POLYGON((-43.6926450646766 -22.9015531144969, -43.6884746434154 -22.8985643927047, -43.6893835904941 -22.8938857375839, -43.6944628841594 -22.8921958428134, -43.6986332671481 -22.8951846332179, -43.6977243947557 -22.8998632497691, -43.6926450646766 -22.9015531144969))"
88a8a020a1fffff,"POLYGON((-43.7764287963846 -22.9349149626057, -43.7722581130405 -22.9319297806013, -43.7731664128907 -22.9272526415295, -43.7782453209832 -22.925560723845, -43.7824159647736 -22.9285459747133, -43.7815077400368 -22.9332230743906, -43.7764287963846 -22.9349149626057))"
88a8a02937fffff,"POLYGON((-43.5353923522744 -22.8793910376395, -43.5312222040298 -22.8763971829119, -43.5321324136276 -22.8717178860451, -43.53721269759 -22.8700324809152, -43.5413828099632 -22.8730264038619, -43.540472674257 -22.8777056637079, -43.5353923522744 -22.8793910376395))"
88a8a068cdfffff,"POLYGON((-43.1871063308205 -22.836946829959, -43.1829369636036 -22.8339419493977, -43.1838499312634 -22.8292617127932, -43.1889321940308 -22.8275863903251, -43.1931015307006 -22.8305913382651, -43.1921886351619 -22.8352715412829, -43.1871063308205 -22.836946829959))"
88a8a07505fffff,"POLYGON((-43.381273734794 -22.9872714779514, -43.3771030613786 -22.9842773435017, -43.3780146817241 -22.9796044366741, -43.3830969023573 -22.977925699807, -43.3872675422428 -22.9809199023401, -43.3863559950367 -22.9855927736453, -43.381273734794 -22.9872714779514))"
88a8a02813fffff,"POLYGON((-43.6311563521921 -22.9001163587534, -43.6269859827748 -22.8971258912508, -43.6278954354846 -22.8924473697428, -43.6329751832457 -22.8907593536908, -43.6371455153284 -22.893749889665, -43.6362361369962 -22.8984283732083, -43.6311563521921 -22.9001163587534))"
88a8a06007fffff,"POLYGON((-43.2996895142027 -22.9179947697547, -43.2955194186567 -22.9149958827517, -43.2964315988233 -22.910319554564, -43.301513801837 -22.9086421480785, -43.3056838651071 -22.9116411028578, -43.3047717576511 -22.9163173963347, -43.2996895142027 -22.9179947697547))"
88a8a06889fffff,"POLYGON((-43.1958401330761 -22.81654919863, -43.1916708835586 -22.8135438176744, -43.1925837519907 -22.8088624501184, -43.1976657977911 -22.807186497174, -43.2018350166299 -22.8101919454873, -43.2009222203586 -22.8148732793757, -43.1958401330761 -22.81654919863))"
88a8a06a5bfffff,"POLYGON((-43.2044258354482 -22.9187795919919, -43.2002558981095 -22.9157781433056, -43.2011688449263 -22.9111022404341, -43.2062516568658 -22.9094278200137, -43.2104215633847 -22.912429336273, -43.2095086887956 -22.9171052053681, -43.2044258354482 -22.9187795919919))"
88a8a061a1fffff,"POLYGON((-43.2583821454524 -22.8616033330447, -43.2542124887694 -22.8586012761746, -43.2551249203313 -22.8539220763078, -43.2602069360996 -22.852244967593, -43.2643765611436 -22.8552470920426, -43.2634642020701 -22.859926257616, -43.2583821454524 -22.8616033330447))"
88a8a0662bfffff,"POLYGON((-43.4619140370403 -22.8906159297669, -43.4577438956427 -22.8876204730266, -43.4586547215744 -22.8829420486847, -43.4637356153913 -22.8812591173712, -43.4679057220379 -22.8842546421897, -43.4669949696303 -22.888933030232, -43.4619140370403 -22.8906159297669))"
88a8a06043fffff,"POLYGON((-43.3094636856597 -22.9410158020629, -43.3052934231625 -22.938018018963, -43.3062055576397 -22.9333428937392, -43.3112878818605 -22.9316655864148, -43.31545811193 -22.9346634373558, -43.3145460502182 -22.9393385277685, -43.3094636856597 -22.9410158020629))"
88a8a029b1fffff,"POLYGON((-43.5805825141813 -22.8425001746073, -43.5764125655719 -22.8395062117244, -43.5773223516703 -22.8348247725521, -43.5824020122795 -22.8331373337129, -43.5865719243324 -22.8361313648451, -43.5856622123442 -22.8408127665557, -43.5805825141813 -22.8425001746073))"
88a8a06103fffff,"POLYGON((-43.2441748133668 -22.910055618136, -43.2400048624875 -22.9070549325277, -43.2409174779268 -22.9023783979871, -43.2459999718297 -22.9007025832077, -43.2501698912823 -22.9037033364576, -43.2492573482704 -22.9083798368337, -43.2441748133668 -22.910055618136))"
88a8a07617fffff,"POLYGON((-43.4960955099502 -23.0323522629969, -43.491924396183 -23.029362930461, -43.4928351470185 -23.0246920293477, -43.4979169379034 -23.0230104974106, -43.502088016382 -23.0259998983639, -43.5011773392759 -23.0306707628255, -43.4960955099502 -23.0323522629969))"
88a8a06f3dfffff,"POLYGON((-43.2508282383986 -22.8027859583212, -43.2466589810537 -22.799781568531, -43.2475713887523 -22.7950992406547, -43.2526529813709 -22.7934213367628, -43.2568222071981 -22.7964257940021, -43.2559098719362 -22.8011080876727, -43.2508282383986 -22.8027859583212))"
88a8a02815fffff,"POLYGON((-43.6159166889263 -22.9051791972897, -43.6117462981721 -22.9021884961179, -43.6126558836608 -22.8975103000498, -43.6177357856131 -22.8958228429574, -43.6219061392645 -22.8988136125763, -43.6209966280781 -22.9034917708292, -43.6159166889263 -22.9051791972897))"
88a8a066b1fffff,"POLYGON((-43.5158337621492 -22.8333405821156, -43.5116639367777 -22.8303445126326, -43.5125742403367 -22.8256628137844, -43.5176542954965 -22.8239772212303, -43.5218240853003 -22.8269733588011, -43.5209138555237 -22.8316550208267, -43.5158337621492 -22.8333405821156))"
88a8a02121fffff,"POLYGON((-43.6697586730384 -22.9704016110393, -43.665587813284 -22.9674147872085, -43.6664970483573 -22.9627399184107, -43.6715770686088 -22.9610519117803, -43.6757478904314 -22.9640388043001, -43.6748387299459 -22.9687136347498, -43.6697586730384 -22.9704016110393))"
88a8a02b4bfffff,"POLYGON((-43.5717869662159 -22.9854301775531, -43.5676160851437 -22.9824412051134, -43.5685261486505 -22.9777674910985, -43.5736070191416 -22.9760827869003, -43.577777863775 -22.9790718278384, -43.5768678743677 -22.9837455044649, -43.5717869662159 -22.9854301775531))"
88a8a021dbfffff,"POLYGON((-43.7644539874243 -22.9476509696793, -43.7602832252444 -22.9446659253976, -43.761191642931 -22.9399895115306, -43.7662707477527 -22.938298181211, -43.77044147056 -22.9412832943531, -43.7695331279298 -22.9459596689431, -43.7644539874243 -22.9476509696793))"
88a8a06893fffff,"POLYGON((-43.2198187963692 -22.7911162050932, -43.2156496701125 -22.7881105547042, -43.2165623098976 -22.7834277257829, -43.2216440036744 -22.7817505811365, -43.2258130988884 -22.7847562988849, -43.22490053138 -22.7894390939088, -43.2198187963692 -22.7911162050932))"
88a8a075abfffff,"POLYGON((-43.4199680297666 -22.9351264222386, -43.4157976476545 -22.9321314420143, -43.4167088789077 -22.927455572167, -43.421790418962 -22.9257747184265, -43.4259607669588 -22.9287697667211, -43.4250496090284 -22.9334456006745, -43.4199680297666 -22.9351264222386))"
88a8a0699bfffff,"POLYGON((-43.1583178809424 -22.7894928092107, -43.1541488804638 -22.7864854387371, -43.1550620099305 -22.7818027738341, -43.1601440679234 -22.780127512684, -43.1643130382995 -22.7831349503819, -43.1633999807969 -22.787817581994, -43.1583178809424 -22.7894928092107))"
88a8a03995fffff,"POLYGON((-43.5968127442219 -23.0033592941562, -43.5926417229203 -23.0003716699486, -43.593551606581 -22.9956988355325, -43.5986324373255 -22.9940136629474, -43.6028034218042 -22.9970013557421, -43.6018936123729 -23.0016741525232, -43.5968127442219 -23.0033592941562))"
88a8a06091fffff,"POLYGON((-43.3661429171436 -22.86978503036, -43.3619730381343 -22.8667862009313, -43.3628846120741 -22.8621070182913, -43.3679659919991 -22.8604267004232, -43.3721358377222 -22.8634255976807, -43.3712243368181 -22.8681047449661, -43.3661429171436 -22.86978503036))"
88a8a3934dfffff,"POLYGON((-43.5528332824865 -22.8385780239044, -43.5486633853881 -22.8355831577239, -43.5495733935363 -22.8309016067141, -43.5546532248247 -22.8292149590612, -43.5588230857904 -22.8322098934217, -43.557913151612 -22.8368914072437, -43.5528332824865 -22.8385780239044))"
88a8a02887fffff,"POLYGON((-43.6426014869301 -22.8656736405953, -43.638431335429 -22.8626822267971, -43.6393406443989 -22.8580018148323, -43.6444200304547 -22.856312854729, -43.6485901444507 -22.8593043369593, -43.6476809099077 -22.8639847108493, -43.6426014869301 -22.8656736405953))"
88a8a0761bfffff,"POLYGON((-43.5086089968022 -23.0413189132242, -43.5044378103038 -23.038330254423, -43.5053484717773 -23.0336597927636, -43.5104302459664 -23.0319780266688, -43.5146013969841 -23.0349667539313, -43.5136908093052 -23.0396371788158, -43.5086089968022 -23.0413189132242))"
88a8a03939fffff,"POLYGON((-43.5456208409973 -23.0465419864409, -43.541449582045 -23.0435545392093, -43.5423599480591 -23.0388842251928, -43.547441499055 -23.0372013955335, -43.5516127219609 -23.0401889113175, -43.5507024299289 -23.044859188197, -43.5456208409973 -23.0465419864409))"
88a8a02823fffff,"POLYGON((-43.5881653992249 -22.9012668811057, -43.5839950574976 -22.8982752739809, -43.5849048656128 -22.8935969650136, -43.5899849413048 -22.8919103007017, -43.594155246353 -22.8949019762043, -43.5932455123999 -22.8995802476296, -43.5881653992249 -22.9012668811057))"
88a8a07545fffff,"POLYGON((-43.3817980472115 -23.0089532873457, -43.3776272302524 -23.0059599600197, -43.3785388775643 -23.0012882238917, -43.3836212687 -22.9996098506092, -43.387792052119 -23.0026032460598, -43.3868804779541 -23.0072749466569, -43.3817980472115 -23.0089532873457))"
88a8a0282bfffff,"POLYGON((-43.5914260019149 -22.9089360257823, -43.5872556068981 -22.9059447889637, -43.5881653992249 -22.9012668811057, -43.5932455123999 -22.8995802476296, -43.5974158706871 -22.9025715528477, -43.5965061525405 -22.9072494231309, -43.5914260019149 -22.9089360257823))"
88a8a02b5dfffff,"POLYGON((-43.577777863775 -22.9790718278384, -43.5736070191416 -22.9760827869003, -43.5745170243208 -22.9714087081065, -43.579597800017 -22.969723707686, -43.5837686081209 -22.9727128171241, -43.5828586770698 -22.9773868584713, -43.577777863775 -22.9790718278384))"
88a8a07431fffff,"POLYGON((-43.4547697028584 -22.9760928851059, -43.4505990075124 -22.9731003551756, -43.4515100145219 -22.9684265651943, -43.4565916433811 -22.9667453413723, -43.4607623040757 -22.9697379395256, -43.4598513705742 -22.9744116932663, -43.4547697028584 -22.9760928851059))"
88a8a076e1fffff,"POLYGON((-43.4988276306354 -23.0183392302569, -43.4946566062052 -23.01534945841, -43.4955673145562 -23.0106777886747, -43.5006489736092 -23.0089959274516, -43.5048199627107 -23.0119857676963, -43.5039093280995 -23.0166574007547, -43.4988276306354 -23.0183392302569))"
88a8a02843fffff,"POLYGON((-43.6104590580316 -22.9332421415953, -43.6062884870457 -22.9302523187386, -43.6071981577321 -22.9255756525493, -43.6122783251345 -22.923888846969, -43.6164488590976 -22.9268787383132, -43.6155392626927 -22.9315553667388, -43.6104590580316 -22.9332421415953))"
88a8a06731fffff,"POLYGON((-43.4091404388943 -22.8686942687697, -43.4049705079135 -22.8656965719928, -43.4058817316395 -22.8610171666678, -43.4109628131053 -22.8593354938855, -43.4151327101433 -22.8623332585831, -43.41422155967 -22.8670126281308, -43.4091404388943 -22.8686942687697))"
88a8a06661fffff,"POLYGON((-43.4531895538544 -22.9110087677258, -43.4490192887943 -22.9080138161964, -43.4499302151012 -22.903336521945, -43.4550113329951 -22.9016542154283, -43.4591815634353 -22.9046492350554, -43.4582707106132 -22.9093264930901, -43.4531895538544 -22.9110087677258))"
88a8a02831fffff,"POLYGON((-43.603405585863 -22.8962064212378, -43.5992352643961 -22.8932150476188, -43.6001449399583 -22.8885364127633, -43.6052248627617 -22.8868491892067, -43.6093951473177 -22.889840631228, -43.6084855459929 -22.8945192283921, -43.603405585863 -22.8962064212378))"
88a8a06687fffff,"POLYGON((-43.5131028559185 -22.8473837149948, -43.5089329411432 -22.8443880824384, -43.5098432871808 -22.8397071470049, -43.5149234742334 -22.8380218809138, -43.5190933534812 -22.8410175815789, -43.5181830812156 -22.8456984802149, -43.5131028559185 -22.8473837149948))"
88a8a062bbfffff,"POLYGON((-43.3764423082523 -22.9145201679301, -43.3722721204548 -22.9115232470469, -43.3731836752832 -22.9068464325155, -43.3782653448226 -22.9051665743193, -43.3824354991718 -22.9081635631389, -43.3815240174416 -22.9128403422067, -43.3764423082523 -22.9145201679301))"
88a8a02131fffff,"POLYGON((-43.6909876141903 -22.9589734305596, -43.6868168160293 -22.9559867724759, -43.6877258591908 -22.9513112147474, -43.6928056258336 -22.949622353647, -43.6969763857406 -22.9526090804464, -43.6960674172704 -22.957284599619, -43.6909876141903 -22.9589734305596))"
88a8a07539fffff,"POLYGON((-43.3932612005599 -22.9745676621394, -43.389090594295 -22.9715733915218, -43.3900020991408 -22.9668997520981, -43.3950841370662 -22.9652204189183, -43.3992547096195 -22.9682147576217, -43.3983432779707 -22.9728883614075, -43.3932612005599 -22.9745676621394))"
88a8a076a5fffff,"POLYGON((-43.4890468914758 -22.9953525860132, -43.4848760293447 -22.9923617022168, -43.4857867845123 -22.9876888253988, -43.4908683281375 -22.9860068689445, -43.4950391550917 -22.9889978210748, -43.4941284736093 -22.993670661314, -43.4890468914758 -22.9953525860132))"
88a8a068abfffff,"POLYGON((-43.180076255689 -22.7998445472691, -43.1759071454307 -22.7968381374454, -43.1768201159469 -22.7921559381352, -43.1819021246562 -22.790480182145, -43.1860712044784 -22.7934866592599, -43.1851583060392 -22.7981688250621, -43.180076255689 -22.7998445472691))"
88a8a06f35fffff,"POLYGON((-43.2475713887523 -22.7950992406547, -43.2434021874915 -22.7920944850074, -43.2443146103047 -22.7874117580528, -43.2493961619721 -22.7857338209058, -43.2535653317658 -22.7887386439801, -43.2526529813709 -22.7934213367628, -43.2475713887523 -22.7950992406547))"
